sequence
"['E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E1', 'E2', 'E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E9', 'E10', 'E33', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14']"
"['E32', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E9', 'E10', 'E33', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E9', 'E10']"
"['E9', 'E10', 'E33', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E9', 'E10', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E5', 'E6', 'E5', 'E6', 'E5', 'E6', 'E3', 'E4', 'E5', 'E6', 'E34', 'E35', 'E36', 'E32', 'E32', 'E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E1', 'E2', 'E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E32']"
"['E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E5', 'E6', 'E5', 'E6', 'E5', 'E6', 'E3', 'E4', 'E5', 'E6', 'E34', 'E35', 'E36', 'E32', 'E32', 'E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E1', 'E2', 'E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E32', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E37', 'E37', 'E37', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26']"
"['E32', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E37', 'E37', 'E37', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E37', 'E37', 'E37', 'E38', 'E37', 'E38', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31']"
"['E37', 'E37', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E37', 'E37', 'E37', 'E38', 'E37', 'E38', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E39', 'E40', 'E9', 'E10', 'E11', 'E12', 'E13', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E14']"
"['E38', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E39', 'E40', 'E9', 'E10', 'E11', 'E12', 'E13', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26']"
"['E9', 'E10', 'E11', 'E12', 'E13', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E5', 'E6', 'E5', 'E6', 'E5', 'E6', 'E3', 'E4', 'E5', 'E6', 'E34', 'E32', 'E32', 'E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E1', 'E2', 'E1', 'E2', 'E5', 'E6', 'E7', 'E8']"
"['E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E9', 'E10', 'E26', 'E5', 'E6', 'E5', 'E6', 'E5', 'E6', 'E3', 'E4', 'E5', 'E6', 'E34', 'E32', 'E32', 'E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E1', 'E2', 'E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E9', 'E10', 'E11', 'E12', 'E13', 'E37', 'E14', 'E38', 'E9', 'E10', 'E11', 'E12', 'E13', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E48', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E49', 'E50']"
"['E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E9', 'E10', 'E11', 'E12', 'E13', 'E37', 'E14', 'E38', 'E9', 'E10', 'E11', 'E12', 'E13', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E48', 'E14', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E49', 'E50', 'E9', 'E10', 'E11', 'E12', 'E13', 'E51', 'E14', 'E15', 'E16', 'E17', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E9', 'E25', 'E10', 'E26', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E27', 'E28', 'E29', 'E30', 'E52', 'E52', 'E52', 'E52', 'E53', 'E54', 'E54', 'E53', 'E54', 'E54', 'E53', 'E55', 'E55', 'E53', 'E56', 'E56', 'E57', 'E58']"
